segment_id,start_lon,start_lat,end_lon,end_lat,material,diameter_m,length_m,zone_id,pipeline_type,data_quality_flag,assumed_age_years,design_lifespan_years,hw_c_value
280,75.8794,17.708353,75.879468,17.708042,PVC,0.075,35.06483,zone_1,Distribution Pipeline,complete,10,25,150
281,75.879375,17.708649,75.879419,17.708435,PVC,0.075,24.10236,zone_1,Distribution Pipeline,complete,10,25,150
282,75.879317,17.708928,75.879375,17.708649,PVC,0.075,31.52446,zone_1,Distribution Pipeline,complete,10,25,150
283,75.877724,17.702716,75.877865,17.703161,PVC,0.075,51.5204,zone_1,Distribution Pipeline,complete,10,25,150
284,75.877948,17.702657,75.878105,17.703118,PVC,0.075,53.67138,zone_1,Distribution Pipeline,complete,10,25,150
285,75.878118,17.705962,75.878122,17.705846,PVC,0.075,12.85323,zone_1,Distribution Pipeline,complete,10,25,150
286,75.878122,17.705846,75.878161,17.705803,PVC,0.075,6.30891,zone_1,Distribution Pipeline,complete,10,25,150
287,75.878161,17.705803,75.878303,17.705772,PVC,0.075,15.47621,zone_1,Distribution Pipeline,complete,10,25,150
288,75.878444,17.706519,75.878369,17.706526,PVC,0.075,8.02188,zone_1,Distribution Pipeline,complete,10,25,150
289,75.878369,17.706526,75.878301,17.706562,PVC,0.075,8.30473,zone_1,Distribution Pipeline,complete,10,25,150
290,75.878301,17.706562,75.878229,17.706572,PVC,0.075,7.69384,zone_1,Distribution Pipeline,complete,10,25,150
291,75.873916,17.699928,75.87407,17.700231,PVC,0.075,37.29234,zone_1,Distribution Pipeline,complete,10,25,150
292,75.874158,17.699816,75.874321,17.700117,PVC,0.075,37.53452,zone_1,Distribution Pipeline,complete,10,25,150
293,75.874404,17.699699,75.874566,17.699988,PVC,0.075,36.24901,zone_1,Distribution Pipeline,complete,10,25,150
294,75.87466,17.699571,75.874813,17.699857,PVC,0.075,35.53966,zone_1,Distribution Pipeline,complete,10,25,150
295,75.875862,17.699837,75.876158,17.699758,PVC,0.075,32.56427,zone_1,Distribution Pipeline,complete,10,25,150
296,75.876158,17.699758,75.876808,17.699612,PVC,0.075,70.83837,zone_1,Distribution Pipeline,complete,10,25,150
297,75.876808,17.699612,75.876903,17.699596,PVC,0.075,10.17213,zone_1,Distribution Pipeline,complete,10,25,150
298,75.876903,17.699596,75.876808,17.699612,PVC,0.075,10.17213,zone_1,Distribution Pipeline,complete,10,25,150
299,75.87821,17.709715,75.878212,17.709769,PVC,0.075,5.97011,zone_1,Distribution Pipeline,complete,10,25,150
300,75.878212,17.709769,75.878199,17.709937,PVC,0.075,18.67317,zone_1,Distribution Pipeline,complete,10,25,150
301,75.878199,17.709937,75.878194,17.709974,PVC,0.075,4.11054,zone_1,Distribution Pipeline,complete,10,25,150
302,75.87795,17.709866,75.877955,17.709923,PVC,0.075,6.39692,zone_1,Distribution Pipeline,complete,10,25,150
303,75.877955,17.709923,75.877965,17.710039,PVC,0.075,12.86631,zone_1,Distribution Pipeline,complete,10,25,150
304,75.877965,17.710039,75.877998,17.710156,PVC,0.075,13.4288,zone_1,Distribution Pipeline,complete,10,25,150
305,75.877871,17.709951,75.877881,17.709974,PVC,0.075,2.72604,zone_1,Distribution Pipeline,complete,10,25,150
306,75.877881,17.709974,75.877913,17.710137,PVC,0.075,18.39469,zone_1,Distribution Pipeline,complete,10,25,150
307,75.877561,17.710307,75.87759,17.710337,PVC,0.075,4.50166,zone_1,Distribution Pipeline,complete,10,25,150
308,75.87759,17.710337,75.877666,17.710442,PVC,0.075,14.13748,zone_1,Distribution Pipeline,complete,10,25,150
309,75.877561,17.710307,75.877516,17.710356,PVC,0.075,7.19379,zone_1,Distribution Pipeline,complete,10,25,150
310,75.877516,17.710356,75.877454,17.710416,PVC,0.075,9.33318,zone_1,Distribution Pipeline,complete,10,25,150
311,75.877454,17.710416,75.877464,17.710429,PVC,0.075,1.85022,zone_1,Distribution Pipeline,complete,10,25,150
312,75.877464,17.710429,75.877301,17.710538,PVC,0.075,21.08946,zone_1,Distribution Pipeline,complete,10,25,150
313,75.877301,17.710538,75.877234,17.71065,PVC,0.075,14.32591,zone_1,Distribution Pipeline,complete,10,25,150
314,75.877234,17.71065,75.877179,17.710775,PVC,0.075,15.02015,zone_1,Distribution Pipeline,complete,10,25,150
315,75.877179,17.710775,75.877105,17.711018,PVC,0.075,27.9788,zone_1,Distribution Pipeline,complete,10,25,150
316,75.877105,17.711018,75.877072,17.711068,PVC,0.075,6.5703,zone_1,Distribution Pipeline,complete,10,25,150
317,75.878389,17.701865,75.878829,17.701827,PVC,0.075,46.83997,zone_1,Distribution Pipeline,complete,10,25,150
318,75.878829,17.701827,75.87877,17.7012,PVC,0.075,69.70774,zone_1,Distribution Pipeline,complete,10,25,150
319,75.87877,17.7012,75.87871,17.700722,PVC,0.075,53.22658,zone_1,Distribution Pipeline,complete,10,25,150
320,75.87871,17.700722,75.878686,17.700607,PVC,0.075,13.05874,zone_1,Distribution Pipeline,complete,10,25,150
321,75.878395,17.70224,75.878788,17.702245,PVC,0.075,41.7505,zone_1,Distribution Pipeline,complete,10,25,150
322,75.878243,17.702005,75.878244,17.702005,PVC,0.075,1.0,zone_1,Distribution Pipeline,complete,10,25,150
323,75.87781,17.701969,75.877839,17.702092,PVC,0.075,13.98704,zone_1,Distribution Pipeline,complete,10,25,150
324,75.877839,17.702092,75.878201,17.702014,PVC,0.075,39.27321,zone_1,Distribution Pipeline,complete,10,25,150
325,75.87741,17.702798,75.87747,17.70293,PVC,0.075,15.93112,zone_1,Distribution Pipeline,complete,10,25,150
326,75.87747,17.70293,75.877566,17.703235,PVC,0.075,35.24141,zone_1,Distribution Pipeline,complete,10,25,150
327,75.87861,17.703067,75.87861,17.703225,PVC,0.075,17.50936,zone_1,Distribution Pipeline,complete,10,25,150
328,75.87861,17.703225,75.879295,17.703301,PVC,0.075,73.13823,zone_1,Distribution Pipeline,complete,10,25,150
329,75.878266,17.703482,75.87846,17.703536,PVC,0.075,21.52263,zone_1,Distribution Pipeline,complete,10,25,150
330,75.87846,17.703536,75.878463,17.703537,PVC,0.075,1.0,zone_1,Distribution Pipeline,complete,10,25,150
331,75.878511,17.70355,75.878638,17.703586,PVC,0.075,14.10276,zone_1,Distribution Pipeline,complete,10,25,150
332,75.878638,17.703586,75.879606,17.70389,PVC,0.075,107.99456,zone_1,Distribution Pipeline,complete,10,25,150
333,75.877938,17.70482,75.87805,17.704876,PVC,0.075,13.38494,zone_1,Distribution Pipeline,complete,10,25,150
334,75.87805,17.704876,75.878161,17.704914,PVC,0.075,12.56583,zone_1,Distribution Pipeline,complete,10,25,150
335,75.878161,17.704914,75.87822,17.704927,PVC,0.075,6.37781,zone_1,Distribution Pipeline,complete,10,25,150
336,75.87822,17.704927,75.878343,17.704923,PVC,0.075,13.116,zone_1,Distribution Pipeline,complete,10,25,150
337,75.878341,17.707246,75.87832,17.707187,PVC,0.075,6.89059,zone_1,Distribution Pipeline,complete,10,25,150
338,75.87832,17.707187,75.878255,17.706954,PVC,0.075,26.67559,zone_1,Distribution Pipeline,complete,10,25,150
339,75.878255,17.706954,75.878162,17.706665,PVC,0.075,33.52479,zone_1,Distribution Pipeline,complete,10,25,150
340,75.878162,17.706665,75.878154,17.706537,PVC,0.075,14.18966,zone_1,Distribution Pipeline,complete,10,25,150
341,75.878154,17.706537,75.878118,17.70613,PVC,0.075,45.1137,zone_1,Distribution Pipeline,complete,10,25,150
342,75.878118,17.70613,75.878116,17.706022,PVC,0.075,11.96219,zone_1,Distribution Pipeline,complete,10,25,150
343,75.878116,17.706022,75.877892,17.706013,PVC,0.075,23.74088,zone_1,Distribution Pipeline,complete,10,25,150
344,75.877892,17.706013,75.877743,17.705986,PVC,0.075,16.09889,zone_1,Distribution Pipeline,complete,10,25,150
345,75.877799,17.705347,75.877835,17.705348,PVC,0.075,3.83879,zone_1,Distribution Pipeline,complete,10,25,150
346,75.877835,17.705348,75.877923,17.70534,PVC,0.075,9.36194,zone_1,Distribution Pipeline,complete,10,25,150
347,75.877923,17.70534,75.878025,17.705343,PVC,0.075,10.84079,zone_1,Distribution Pipeline,complete,10,25,150
348,75.878025,17.705343,75.878119,17.70534,PVC,0.075,10.00991,zone_1,Distribution Pipeline,complete,10,25,150
349,75.878119,17.70534,75.878124,17.705375,PVC,0.075,3.8863,zone_1,Distribution Pipeline,complete,10,25,150
350,75.878124,17.705375,75.878124,17.705426,PVC,0.075,5.63616,zone_1,Distribution Pipeline,complete,10,25,150
351,75.878124,17.705426,75.878116,17.705491,PVC,0.075,7.26115,zone_1,Distribution Pipeline,complete,10,25,150
352,75.878116,17.705491,75.878117,17.705586,PVC,0.075,10.48986,zone_1,Distribution Pipeline,complete,10,25,150
353,75.878117,17.705586,75.878164,17.705802,PVC,0.075,24.50651,zone_1,Distribution Pipeline,complete,10,25,150
354,75.877072,17.711068,75.877012,17.71116,PVC,0.075,12.01501,zone_1,Distribution Pipeline,complete,10,25,150
355,75.877012,17.71116,75.876815,17.711343,PVC,0.075,29.08831,zone_1,Distribution Pipeline,complete,10,25,150
356,75.87821,17.709715,75.878172,17.709725,PVC,0.075,4.18554,zone_1,Distribution Pipeline,complete,10,25,150
357,75.878172,17.709725,75.878025,17.70981,PVC,0.075,18.12643,zone_1,Distribution Pipeline,complete,10,25,150
358,75.878025,17.70981,75.87795,17.709866,PVC,0.075,10.12283,zone_1,Distribution Pipeline,complete,10,25,150
359,75.87795,17.709866,75.877949,17.709867,PVC,0.075,1.0,zone_1,Distribution Pipeline,complete,10,25,150
360,75.877949,17.709867,75.877871,17.709951,PVC,0.075,12.51595,zone_1,Distribution Pipeline,complete,10,25,150
361,75.877871,17.709951,75.87778,17.710072,PVC,0.075,16.50087,zone_1,Distribution Pipeline,complete,10,25,150
362,75.87778,17.710072,75.877561,17.710307,PVC,0.075,34.8802,zone_1,Distribution Pipeline,complete,10,25,150
363,75.874164,17.697784,75.874367,17.697686,PVC,0.075,24.06155,zone_1,Distribution Pipeline,complete,10,25,150
364,75.874367,17.697686,75.874805,17.697426,PVC,0.075,54.68789,zone_1,Distribution Pipeline,complete,10,25,150
365,75.874623,17.693223,75.876861,17.693142,PVC,0.075,244.4007,zone_1,Distribution Pipeline,complete,10,25,150
366,75.877089,17.693491,75.874767,17.693637,PVC,0.075,246.93849,zone_1,Distribution Pipeline,complete,10,25,150
367,75.875945,17.694582,75.876528,17.694479,PVC,0.075,63.433,zone_1,Distribution Pipeline,complete,10,25,150
368,75.86307,17.701458,75.863604,17.702352,PVC,0.075,115.33187,zone_1,Distribution Pipeline,complete,10,25,150
369,75.862876,17.70152,75.862852,17.70097,PVC,0.075,60.94411,zone_1,Distribution Pipeline,complete,10,25,150
370,75.862512,17.701652,75.862385,17.700352,PVC,0.075,144.53452,zone_1,Distribution Pipeline,complete,10,25,150
371,75.862611,17.701613,75.862407,17.702383,PVC,0.075,132.8823,zone_1,Distribution Pipeline,complete,10,25,150
372,75.862177,17.701783,75.862009,17.700323,PVC,0.075,162.51905,zone_1,Distribution Pipeline,complete,10,25,150
373,75.861901,17.70188,75.862251,17.702247,PVC,0.075,56.03625,zone_1,Distribution Pipeline,complete,10,25,150
374,75.861529,17.70201,75.861471,17.701605,PVC,0.075,45.38891,zone_1,Distribution Pipeline,complete,10,25,150
375,75.861239,17.702103,75.861182,17.701615,PVC,0.075,54.29483,zone_1,Distribution Pipeline,complete,10,25,150
376,75.861125,17.702139,75.861488,17.702742,PVC,0.075,78.72795,zone_1,Distribution Pipeline,complete,10,25,150
377,75.876475,17.694236,75.876528,17.694479,PVC,0.075,27.62686,zone_1,Distribution Pipeline,complete,10,25,150
378,75.862079,17.700928,75.860913,17.700952,PVC,0.075,129.84505,zone_1,Distribution Pipeline,complete,10,25,150
379,75.860774,17.70225,75.860015,17.700799,PVC,0.075,238.47212,zone_1,Distribution Pipeline,complete,10,25,150
380,75.860318,17.700783,75.860288,17.701497,PVC,0.075,79.0778,zone_1,Distribution Pipeline,complete,10,25,150
381,75.862173,17.702116,75.862002,17.702748,PVC,0.075,115.26936,zone_1,Distribution Pipeline,complete,10,25,150
382,75.860708,17.700762,75.860646,17.700114,PVC,0.075,72.04545,zone_1,Distribution Pipeline,complete,10,25,150
383,75.860826,17.702233,75.861884,17.704302,PVC,0.075,255.55739,zone_1,Distribution Pipeline,complete,10,25,150
384,75.861488,17.702742,75.862433,17.703629,PVC,0.075,140.28424,zone_1,Distribution Pipeline,complete,10,25,150
385,75.91634,17.658483,75.916255,17.658169,PVC,0.075,35.94606,zone_8,Distribution Pipeline,complete,10,25,150
386,75.917234,17.6581,75.917177,17.657872,PVC,0.075,25.94125,zone_8,Distribution Pipeline,complete,10,25,150
387,75.916255,17.658169,75.915845,17.657867,PVC,0.075,67.50255,zone_8,Distribution Pipeline,complete,10,25,150
388,75.916133,17.658006,75.915346,17.658332,PVC,0.075,92.78465,zone_8,Distribution Pipeline,complete,10,25,150
389,75.936971,17.690165,75.936682,17.69193,PVC,0.075,197.80523,zone_2,Distribution Pipeline,complete,10,25,150
390,75.934173,17.69172,75.93405,17.692154,PVC,0.075,49.72254,zone_2,Distribution Pipeline,complete,10,25,150
391,75.93405,17.692154,75.936649,17.69287,PVC,0.075,286.95068,zone_2,Distribution Pipeline,complete,10,25,150
392,75.934173,17.69172,75.935268,17.692002,PVC,0.075,120.30209,zone_2,Distribution Pipeline,complete,10,25,150
393,75.928467,17.695219,75.929287,17.695548,PVC,0.075,94.30919,zone_2,Distribution Pipeline,complete,10,25,150
394,75.928467,17.695219,75.928559,17.696085,PVC,0.075,133.11393,zone_2,Distribution Pipeline,complete,10,25,150
395,75.929298,17.695956,75.92919,17.696207,PVC,0.075,30.11398,zone_2,Distribution Pipeline,complete,10,25,150
396,75.893427,17.660104,75.892078,17.659848,PVC,0.075,149.39886,zone_6,Distribution Pipeline,complete,10,25,150
397,75.892755,17.660494,75.893109,17.659923,PVC,0.075,73.46352,zone_6,Distribution Pipeline,complete,10,25,150
398,75.930096,17.669412,75.932164,17.668391,PVC,0.075,309.41021,zone_2,Distribution Pipeline,complete,10,25,150
399,75.92749,17.666753,75.927896,17.666653,PVC,0.075,44.4762,zone_3,Distribution Pipeline,complete,10,25,150
400,75.927423,17.666549,75.927915,17.666417,PVC,0.075,54.18854,zone_3,Distribution Pipeline,complete,10,25,150
401,75.927192,17.665853,75.927694,17.665719,PVC,0.075,55.29055,zone_3,Distribution Pipeline,complete,10,25,150
402,75.927109,17.665602,75.926701,17.665741,PVC,0.075,45.97583,zone_3,Distribution Pipeline,complete,10,25,150
403,75.927192,17.665853,75.926777,17.665978,PVC,0.075,46.21306,zone_3,Distribution Pipeline,complete,10,25,150
404,75.927332,17.666275,75.926852,17.666445,PVC,0.075,54.26477,zone_3,Distribution Pipeline,complete,10,25,150
405,75.927255,17.666044,75.927757,17.66591,PVC,0.075,55.29054,zone_3,Distribution Pipeline,complete,10,25,150
406,75.927406,17.666499,75.926873,17.66668,PVC,0.075,59.96621,zone_3,Distribution Pipeline,complete,10,25,150
407,75.927476,17.666709,75.927145,17.666816,PVC,0.075,37.03146,zone_3,Distribution Pipeline,complete,10,25,150
